customerID,customerType,riskLevel,investmentCapacity,lastQuestionnaireDate,timestamp
9E0BD750F1C576C8E7CF,Mass,Income,CAP_30K_80K,2019-12-06,2022-08-25
066ECEB67C061D84286C,Mass,Income,CAP_30K_80K,2019-10-09,2019-10-09
066ECEB67C061D84286C,Mass,Income,CAP_30K_80K,2019-10-09,2020-03-03
4BBD0333C51F385501DE,Mass,Income,CAP_LT30K,2019-04-03,2018-01-02
9416A8B009EA20005A1F,Mass,Predicted_Conservative,Predicted_CAP_80K_300K,2000-01-01,2018-01-02
95811649B777A47A86E8,Mass,Income,CAP_30K_80K,2019-06-24,2018-01-02
FEA8E256AE39A7246EDA,Premium,Balanced,CAP_30K_80K,2021-07-16,2021-07-16
9E11504D1A9F69D47E98,Premium,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2019-02-05
BF33C7C3E4CF7106D476,Premium,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
5D4A3DAF0904F169894A,Mass,Balanced,CAP_LT30K,2020-09-25,2020-09-28
5AB393E924A11D865140,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2020-03-04
104020EDC3E14D8496EB,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
4CF86AC5A9A048070C01,Mass,Balanced,CAP_LT30K,2019-04-30,2018-01-02
10C9FE9B993BAF09586D,Mass,Income,CAP_LT30K,2018-01-09,2018-01-02
DD16B63E8DAD0C9299C0,Mass,Aggressive,CAP_30K_80K,2021-10-27,2020-02-17
E3E7D0AC50A28D5901E5,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
69A985BF56C2CEFB4ED8,Mass,Predicted_Aggressive,Predicted_CAP_LT30K,2000-01-01,2018-01-02
CEC4E3273E6E48A15C1F,Mass,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2020-10-23
71D51DAA57C3CD3C016A,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2022-04-20
3F543D7178D44D560ECC,Professional,Income,CAP_LT30K,2018-02-05,2020-03-12
B616188FC23D9F0D354A,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
E7DD08F7B511ED6FC41C,Mass,Income,CAP_LT30K,2022-11-15,2018-01-02
D8EBF35B531D81DC2DD5,Mass,Income,CAP_LT30K,2020-03-17,2020-03-17
6DF6B87A6782CD77DC02,Mass,Conservative,CAP_LT30K,2018-01-25,2018-01-02
1338650D45CBFAC0722D,Premium,Income,CAP_LT30K,2018-01-03,2021-03-19
72214D4C4C35B87C0871,Mass,Conservative,CAP_LT30K,2022-06-02,2018-01-02
2C4C3EF238F18A310604,Mass,Aggressive,CAP_80K_300K,2018-06-01,2018-06-01
2C4C3EF238F18A310604,Mass,Aggressive,CAP_80K_300K,2018-06-01,2021-06-07
82529C9B0B9DEB48CCB0,Mass,Income,CAP_LT30K,2018-01-02,2018-05-07
FA90EEEAE5605C276372,Mass,Income,CAP_LT30K,2019-07-11,2018-01-02
834C9261E0C8E7143F19,Premium,Balanced,CAP_80K_300K,2018-01-04,2020-02-12
403BF3310E60DBB52C15,Professional,Aggressive,CAP_LT30K,2021-04-20,2021-03-11
611427851BD9845AB31E,Mass,Balanced,CAP_LT30K,2018-05-15,2020-03-17
258978FB556E78556279,Premium,Balanced,CAP_30K_80K,2019-12-17,2018-01-02
82E9E2F448280B229832,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
35F49798EDB4FAA53B11,Professional,Balanced,CAP_LT30K,2020-01-16,2020-01-16
EEC391C6F23FC7C37DFB,Mass,Balanced,CAP_LT30K,2018-05-05,2018-01-02
77B145D1E65D6E12FED0,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
5DCB9A7B4666520F09B6,Premium,Balanced,CAP_LT30K,2020-06-30,2020-06-30
A42EF99D85A6F14DCDB6,Mass,Predicted_Balanced,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
913FF8A710C6DE1813EE,Mass,Balanced,CAP_LT30K,2022-04-19,2018-01-02
36A11C7F452F836F527B,Premium,Balanced,CAP_30K_80K,2021-03-18,2018-01-02
9C0EE4709D9CD7112C75,Premium,Conservative,CAP_30K_80K,2019-04-03,2018-01-02
35499A2012CD86D7292B,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
BB84EA36FF7E53364C29,Professional,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2000-01-01
69E91D94B76E8FC386CF,Professional,Income,CAP_LT30K,2021-07-05,2021-09-29
0E3F91C257339E6B35D6,Mass,Predicted_Conservative,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
96EB77758D227551C160,Mass,Income,CAP_LT30K,2022-01-16,2022-01-25
17202030DEFCC7E8E7F1,Mass,Conservative,CAP_LT30K,2020-01-13,2018-01-02
EB21802086B9F8457DB5,Premium,Balanced,CAP_LT30K,2021-03-18,2021-03-19
A7EBE46982F0121BC073,Mass,Predicted_Balanced,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
5D3B6703DC017988376D,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
FF0F595F8D54CEF2382F,Premium,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
5AC23AF8DB63B0B8B27A,Mass,Income,CAP_LT30K,2020-01-20,2020-01-20
68DD05258CEC0652E7B7,Premium,Aggressive,CAP_GT300K,2021-12-02,2018-01-02
213DFB3DC2E09DA2DD7C,Premium,Balanced,CAP_GT300K,2022-01-20,2021-07-16
61BEF1CBA7EE6B485722,Premium,Aggressive,CAP_30K_80K,2019-06-12,2018-01-02
9C057DC75BC24EAD2DEE,Mass,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2021-09-09
6F40D59DBDA402B2DFFA,Premium,Balanced,CAP_80K_300K,2021-03-17,2021-03-19
027BECAF6EC64641830D,Premium,Income,CAP_80K_300K,2022-10-10,2018-01-02
F444EBDE8EE9686CCE8E,Premium,Conservative,CAP_LT30K,2022-05-25,2018-01-02
9AECF80092898EC436B7,Professional,Aggressive,CAP_30K_80K,2020-06-05,2020-09-21
9AECF80092898EC436B7,Professional,Aggressive,CAP_30K_80K,2020-06-05,2021-03-03
DB614C4886804757EBE1,Mass,Balanced,CAP_80K_300K,2022-06-29,2018-01-02
BB245567F959159D28C4,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
3ED12193394A73CFC2D7,Mass,Predicted_Aggressive,Predicted_CAP_80K_300K,2000-01-01,2020-01-15
3DEF992D162616BEED78,Premium,Income,CAP_30K_80K,2022-06-01,2022-06-01
3EBF7749A5EEC32E782E,Premium,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
1B6CF7D6A81B679666C2,Premium,Income,CAP_LT30K,2019-02-19,2020-03-18
F902026113FA2DDB8F05,Premium,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
460D1505D2A11E2CE12A,Professional,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2020-08-27
460D1505D2A11E2CE12A,Professional,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2021-06-15
96A477D4A033E46133FE,Mass,Income,CAP_LT30K,2019-11-04,2018-01-02
03F8638448BEA069F757,Premium,Balanced,CAP_30K_80K,2022-01-21,2022-01-21
03F8638448BEA069F757,Premium,Balanced,CAP_30K_80K,2022-01-21,2020-07-27
03F8638448BEA069F757,Premium,Balanced,CAP_30K_80K,2022-01-21,2018-01-02
496D3E5305686DB21A60,Premium,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2018-01-02
58CC21960C6861FA2FBF,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
0A9C1658753264340572,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
7602B87DDF9D60922714,Premium,Income,CAP_30K_80K,2021-03-19,2020-10-23
1B597A28DE0E05B70BF3,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
0F259D24162490AB166B,Mass,Aggressive,CAP_LT30K,2019-06-29,2018-01-02
B91ACEE59A1A7C655DE2,Premium,Balanced,CAP_30K_80K,2018-04-17,2020-01-24
2A13B14EA1CE58B3CB77,Mass,Income,CAP_GT300K,2020-02-04,2018-01-02
18EF124B057AF1494CCD,Premium,Aggressive,CAP_80K_300K,2022-07-19,2022-07-19
3A410EDDA3293D5E5688,Premium,Balanced,CAP_LT30K,2021-05-31,2022-02-15
2D331B49ACDD9AF5284A,Premium,Aggressive,CAP_30K_80K,2022-02-04,2018-01-02
1726329D1CCA6416D11F,Mass,Income,CAP_LT30K,2021-02-25,2021-02-25
A40173977E84EF8EA689,Premium,Income,CAP_LT30K,2019-01-14,2018-01-02
A40173977E84EF8EA689,Premium,Income,CAP_LT30K,2019-01-14,2021-03-08
56BDCFCDFC1BD6D3F492,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
7CE9F8C8A3550089654B,Mass,Conservative,CAP_LT30K,2019-04-23,2018-01-02
CA38D0592D9A8A0CAE3A,Mass,Income,CAP_LT30K,2018-01-05,2018-01-02
D8BC2B2EE0500E01A8BB,Premium,Income,CAP_30K_80K,2020-06-30,2021-03-19
81F0E4718C72CAE952D1,Mass,Income,CAP_LT30K,2018-01-22,2019-03-13
A0E6F78323E373D4C7E7,Mass,Income,CAP_LT30K,2020-07-01,2018-01-02
9D188DB1760F01D07F0C,Mass,Conservative,CAP_LT30K,2020-03-09,2018-01-02
8EC49DABA7A6E1716D26,Premium,Aggressive,CAP_80K_300K,2018-01-17,2018-01-02
8EC49DABA7A6E1716D26,Premium,Aggressive,CAP_80K_300K,2018-01-17,2021-09-29
8EC49DABA7A6E1716D26,Premium,Aggressive,CAP_80K_300K,2018-01-17,2021-10-15
491779E3BB4B420D659D,Mass,Income,CAP_LT30K,2018-01-16,2018-01-02
D66FF5F97316AF7DA50E,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
E5C106095E8CA27A8EBD,Premium,Income,CAP_LT30K,2020-04-07,2020-04-30
BD7D5A14F9DD10EE7C0B,Professional,Income,CAP_30K_80K,2018-07-09,2021-03-19
581382FD0FFFE100E46D,Premium,Balanced,CAP_LT30K,2022-07-21,2018-01-02
581382FD0FFFE100E46D,Premium,Balanced,CAP_LT30K,2022-07-21,2019-11-08
BF0C14F808F9B3C2AC3F,Mass,Aggressive,CAP_LT30K,2019-10-09,2018-01-02
74CEE42EFE23ADF33018,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2000-01-01
16ABD9009BA0A6A743F4,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D9A95B88F7147F1E2766,Mass,Income,CAP_LT30K,2019-08-01,2018-01-02
D9A95B88F7147F1E2766,Mass,Income,CAP_LT30K,2019-08-01,2021-07-16
D9A95B88F7147F1E2766,Mass,Income,CAP_LT30K,2019-08-01,2021-11-24
0A4D24FC7BFB9B983190,Premium,Income,CAP_30K_80K,2021-05-26,2021-05-26
86CB52083C15A95D613C,Mass,Income,CAP_LT30K,2018-07-13,2018-01-02
02671A8F50FD4C804198,Premium,Balanced,CAP_30K_80K,2019-05-31,2018-01-02
02671A8F50FD4C804198,Premium,Balanced,CAP_30K_80K,2019-05-31,2021-08-13
3FE55E8EA748AA73F772,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
87722E88FF6174E75467,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
B4A6780B6B640F2A8AFA,Premium,Not_Available,Not_Available,2018-01-02,2018-01-02
41AFB304BE6DAB96ED23,Premium,Balanced,CAP_80K_300K,2020-01-29,2020-01-29
2102A28F1D3D733432C7,Mass,Income,CAP_30K_80K,2019-11-08,2018-01-02
826995A552C5E1D1E8B7,Mass,Income,CAP_LT30K,2020-04-02,2020-05-14
6A5F015F2207A09B28B5,Premium,Income,CAP_80K_300K,2022-03-02,2022-03-02
AB696D6F3FEE9E779888,Mass,Predicted_Conservative,Predicted_CAP_30K_80K,2000-01-01,2022-09-28
42EBF320EF2D932C7D3C,Mass,Balanced,CAP_LT30K,2018-11-21,2018-01-02
5F7A1ED4BCA71AB4D609,Professional,Income,CAP_LT30K,2019-05-09,2019-05-09
5E880B78603D8414FCAB,Mass,Income,CAP_80K_300K,2022-07-13,2021-07-16
4DB2384C6767E333F63A,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2020-03-11
3E34F5148C3F5D254AA1,Premium,Aggressive,CAP_GT300K,2022-06-24,2022-06-24
44445510A50BEEADC26E,Mass,Income,CAP_LT30K,2021-06-10,2018-01-02
DF81F7ACDD53F599530F,Mass,Income,CAP_LT30K,2018-11-14,2018-01-02
53A30B61A81A5ADFF7F5,Mass,Income,CAP_LT30K,2019-10-15,2020-11-23
0A9620BBA29E9349D49A,Premium,Aggressive,CAP_30K_80K,2019-08-20,2020-04-15
230D6EB37CBEA2E47E5E,Professional,Balanced,CAP_LT30K,2020-04-01,2020-04-01
230D6EB37CBEA2E47E5E,Professional,Balanced,CAP_LT30K,2020-04-01,2022-02-16
8D81E09CA3497FEBB8DC,Mass,Income,CAP_LT30K,2020-10-08,2018-01-02
A3DA0E66A1F93AF41D0A,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2022-03-11
BF0E6A8080E12699A44C,Premium,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
B820B4791E605AF89CD6,Premium,Income,CAP_80K_300K,2020-02-06,2022-01-21
378CE19A0DC9B4432714,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
FA19A4E23D15E226E421,Premium,Aggressive,CAP_80K_300K,2018-03-29,2018-09-05
CC600F78CE3EB9C630F8,Premium,Conservative,CAP_LT30K,2018-01-16,2018-01-16
DAF542E2F75F207C8C11,Premium,Income,CAP_LT30K,2021-01-12,2018-01-02
94E955C48FD4870B87A4,Mass,Income,CAP_30K_80K,2018-01-24,2020-02-05
4E0DED1DEC0CE6C843E0,Premium,Aggressive,CAP_80K_300K,2018-01-04,2018-05-07
FD925CFD76994DDD013B,Mass,Balanced,CAP_LT30K,2019-12-18,2018-01-02
F565945CC445F461E4B9,Mass,Income,CAP_LT30K,2019-02-26,2019-05-06
885EA1CF1FCE30099AF8,Premium,Balanced,CAP_LT30K,2020-02-13,2020-02-14
054958998FD539617CC6,Mass,Aggressive,CAP_30K_80K,2021-04-23,2018-01-02
054958998FD539617CC6,Mass,Aggressive,CAP_30K_80K,2021-04-23,2022-04-06
054958998FD539617CC6,Mass,Aggressive,CAP_30K_80K,2021-04-23,2022-11-17
11365740A1D68A596C54,Mass,Conservative,CAP_LT30K,2018-05-02,2018-01-02
462741D645442BBB6A6D,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2022-01-12
C784F68D7E600DDC91AB,Mass,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2021-11-03
4E207158B7AD2FF15130,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
42525CB2F43E0C0EB9AC,Mass,Income,CAP_LT30K,2022-06-15,2022-06-17
28CECC0874E74CEF6F0E,Mass,Predicted_Conservative,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
EBF3CD0FEBEDFC8B05D2,Mass,Conservative,CAP_LT30K,2020-10-16,2018-01-02
34BBEF4B3E0FF5B6048F,Mass,Income,CAP_30K_80K,2019-03-07,2018-01-02
FBCBE462A7B19A2A2625,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2019-10-11
6F3A81D85D6945F5153D,Mass,Balanced,CAP_30K_80K,2022-06-10,2022-08-03
29E6671F91177BF6BDB4,Premium,Aggressive,CAP_80K_300K,2022-07-22,2022-07-22
74E6F78603363D0DB1CD,Inactive,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
06CCF34C6469BEB242C6,Mass,Conservative,CAP_LT30K,2021-08-13,2021-08-13
4018BEE92A998E8D1FAE,Mass,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2020-02-12
3F466B9BC94C890D8045,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
15EA56B628B6C959D449,Mass,Balanced,CAP_LT30K,2022-01-01,2020-02-20
DD0AAADB1BC5494CC115,Mass,Aggressive,CAP_30K_80K,2020-07-16,2018-01-02
09FCAF1B026A3FF10927,Premium,Balanced,CAP_LT30K,2020-02-28,2020-03-05
DBEF1FA8D0F36368DDF4,Mass,Income,CAP_LT30K,2020-02-14,2020-02-14
F7ACA007098B340FE982,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
81323B03BF11B4B90AD6,Mass,Income,CAP_LT30K,2021-08-11,2021-08-13
5D514F82BC84316F3A95,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2021-06-18
EE3DA53A47315DF95DF5,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
F910F55A2015D8A87ADF,Mass,Income,CAP_LT30K,2018-01-30,2018-01-02
3CE71FE3FF817DF5AAF5,Mass,Income,CAP_30K_80K,2018-06-28,2018-01-02
9BDB8876418BCD45CE5D,Mass,Balanced,CAP_80K_300K,2022-04-28,2022-04-29
684B94BBF481BC4B0C3D,Mass,Income,CAP_80K_300K,2021-12-23,2018-01-02
8BE9707C78DC753380F5,Mass,Conservative,CAP_LT30K,2019-07-11,2018-01-02
50F2386279CC3F012F82,Mass,Balanced,CAP_30K_80K,2020-02-06,2020-02-06
777793AD48F6162EFC1E,Mass,Income,Not_Available,2016-03-23,2022-02-21
336F3EFE5AA3CC16A39A,Mass,Conservative,CAP_LT30K,2019-12-10,2018-01-02
8E57CA31647F254DC598,Premium,Balanced,CAP_30K_80K,2022-02-25,2022-07-08
49BB7335E06FD3B938B0,Mass,Income,CAP_LT30K,2020-10-09,2018-01-02
9CAFEF8F4699C78868A7,Premium,Balanced,CAP_80K_300K,2021-11-02,2021-11-02
FD1EBA77CFD6165A987E,Mass,Balanced,CAP_LT30K,2018-01-08,2018-01-02
EE3B3D0F8D32814C4E33,Mass,Balanced,CAP_LT30K,2020-07-15,2018-01-02
1BBE7FE8FC9ACE67A691,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
FCB5834DBFDA20EFF20C,Mass,Conservative,CAP_LT30K,2018-11-26,2020-12-18
C709BB7C2EF3ED3503FF,Premium,Income,CAP_30K_80K,2022-01-20,2022-01-21
22E2BC33EDA1D13D551D,Premium,Income,CAP_LT30K,2022-07-12,2018-01-02
22E2BC33EDA1D13D551D,Premium,Income,CAP_LT30K,2022-07-12,2021-05-26
22E2BC33EDA1D13D551D,Premium,Income,CAP_LT30K,2022-07-12,2021-06-04
25F764713D21A7146516,Mass,Income,CAP_LT30K,2020-03-17,2018-02-13
472B815FA35F0DE75E60,Premium,Balanced,CAP_80K_300K,2018-12-11,2018-01-02
243F20D05BBEBD3A3933,Mass,Income,CAP_LT30K,2018-03-29,2018-01-02
3E15F0A751112B496E0D,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
F043FC8CC56DBEF4FB19,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D18582440FA28F5EA4A9,Mass,Income,CAP_LT30K,2018-06-13,2018-01-02
513B5CF0F545C5C4442F,Premium,Balanced,CAP_LT30K,2018-02-14,2021-07-16
758234629397C7C084F7,Mass,Income,CAP_LT30K,2019-10-08,2018-01-02
17EFD32503479009616F,Premium,Income,CAP_LT30K,2021-03-17,2021-03-17
FD767F106B90A789A30D,Mass,Income,CAP_LT30K,2021-07-15,2018-01-02
75CD60D76ED580BE207C,Premium,Income,CAP_80K_300K,2022-04-27,2018-01-02
C5AB71328D767D42152A,Mass,Conservative,CAP_LT30K,2019-06-19,2018-01-02
8CA504D42D864CCCBE76,Mass,Balanced,CAP_LT30K,2022-02-04,2020-03-17
F93787C9399278C165E7,Mass,Conservative,CAP_LT30K,2020-01-14,2018-01-02
493B13C8A1786A0FCCA2,Professional,Balanced,CAP_30K_80K,2020-08-17,2018-01-02
8AB2F517581A8DF19D30,Premium,Income,CAP_80K_300K,2022-05-16,2018-01-02
6A4A7BC12020048BD755,Professional,Aggressive,CAP_80K_300K,2018-01-26,2018-01-02
6A4A7BC12020048BD755,Professional,Aggressive,CAP_80K_300K,2018-01-26,2021-09-13
15B7A14F4F9C6EF58B3C,Mass,Balanced,CAP_30K_80K,2022-08-19,2022-08-19
E7CD89E17E05E9E27857,Mass,Income,CAP_LT30K,2022-10-10,2018-01-02
618AF915CF04EC61476F,Mass,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2021-10-27
ACB17326860C4FB0BBD5,Premium,Income,CAP_80K_300K,2020-06-12,2021-03-19
4C89FB535BE24C131CA4,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
26E4A6B67BBA5FACC4EB,Mass,Income,CAP_LT30K,2018-09-07,2020-02-20
857635989A834D28B23E,Mass,Balanced,CAP_30K_80K,2019-01-16,2021-11-12
FEDB89605CEA84CAA6F7,Mass,Conservative,CAP_LT30K,2020-08-14,2018-01-02
CC82136082E293BC5B91,Mass,Income,CAP_LT30K,2021-08-20,2018-01-02
14B2011026A4B893E0F4,Mass,Aggressive,CAP_LT30K,2019-05-09,2019-05-09
1B3BD6B812C5B3CFABA8,Mass,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2018-01-02
321042B27CD5C3B0D17C,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
E9ADCAF52788FC220B0D,Premium,Balanced,CAP_30K_80K,2021-03-19,2021-03-19
E9ADCAF52788FC220B0D,Premium,Balanced,CAP_30K_80K,2021-03-19,2022-01-21
EC977273BA14362BE3DD,Mass,Income,CAP_30K_80K,2019-10-03,2021-11-16
DDBB08270855C10E0F27,Mass,Income,CAP_LT30K,2021-12-27,2018-01-02
3B99C7A5ACDD600A57D1,Mass,Balanced,CAP_LT30K,2018-05-29,2018-01-02
3B99C7A5ACDD600A57D1,Mass,Balanced,CAP_LT30K,2018-05-29,2020-02-26
990E9ADD9BEF6C7C95EB,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
CA0E2591EA261233D4CF,Premium,Balanced,CAP_80K_300K,2021-03-18,2021-03-19
0200830AFAB5CA4E8DBA,Mass,Income,CAP_LT30K,2018-01-30,2018-01-30
83BBFB5B9DC9AC9175F9,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
F3963D7E8C9BB7274A4B,Mass,Income,CAP_80K_300K,2020-06-26,2021-03-19
98A4061043453303E914,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
D1DF6B04F33976F6ED21,Mass,Conservative,CAP_30K_80K,2019-07-18,2018-01-02
7B476ECB1C5ED92006DF,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2021-09-22
C5424241D97D11EF8ECA,Premium,Conservative,CAP_30K_80K,2020-02-21,2018-01-02
4071577FC4F502FBDD65,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
534C6E0648B3B6CC0C16,Mass,Balanced,CAP_LT30K,2019-02-21,2020-02-27
E8845DE0D9E763675F91,Mass,Conservative,CAP_30K_80K,2022-01-03,2018-01-02
EE2B2CB4019CC8376A2E,Professional,Predicted_Aggressive,Predicted_CAP_LT30K,2000-01-01,2018-01-02
5C41454110F7E253924E,Premium,Balanced,CAP_LT30K,2020-08-12,2020-08-12
FD40D86FC34510FFCB47,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2020-02-21
55FC91C031E196A437E0,Premium,Aggressive,CAP_80K_300K,2022-07-07,2020-10-23
10301783C183AB19E4A2,Mass,Balanced,CAP_80K_300K,2022-01-21,2022-01-21
D8317344DCE0B88E716D,Premium,Income,CAP_80K_300K,2022-09-15,2021-03-19
21E070463DA51562E705,Mass,Income,CAP_LT30K,2019-08-13,2020-01-14
475B5744CB21DB3029CB,Mass,Balanced,CAP_LT30K,2020-03-18,2020-03-18
475B5744CB21DB3029CB,Mass,Balanced,CAP_LT30K,2020-03-18,2020-09-29
6F92C4A7344D811611BE,Premium,Aggressive,CAP_80K_300K,2022-01-13,2020-09-29
6F92C4A7344D811611BE,Premium,Aggressive,CAP_80K_300K,2022-01-13,2020-09-30
6F92C4A7344D811611BE,Premium,Aggressive,CAP_80K_300K,2022-01-13,2021-09-01
6F92C4A7344D811611BE,Premium,Aggressive,CAP_80K_300K,2022-01-13,2021-11-12
6F92C4A7344D811611BE,Premium,Aggressive,CAP_80K_300K,2022-01-13,2018-01-02
B3D69F547CB2C0155574,Premium,Income,CAP_30K_80K,2021-12-17,2021-12-17
BC43E3559E7288204715,Mass,Income,CAP_LT30K,2018-01-29,2018-01-02
BF5EEAA9BB866015E5D3,Mass,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
D4FBDD1BE1080A644A0E,Premium,Income,CAP_LT30K,2020-04-09,2022-01-04
D4FBDD1BE1080A644A0E,Premium,Income,CAP_LT30K,2020-04-09,2020-04-21
566C54666B86D4BBC36A,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
2EE232133A498BAD5A06,Mass,Income,CAP_LT30K,2018-04-25,2018-01-02
90358B68E3A696ED9828,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2000-01-01
5BF8C7288F777713391B,Professional,Income,CAP_LT30K,2020-06-26,2021-03-19
5BF8C7288F777713391B,Professional,Income,CAP_LT30K,2020-06-26,2021-07-16
6E42CD245A8F6EEF4F75,Mass,Income,CAP_LT30K,2021-08-03,2018-01-02
F66D4216EC5E0290A572,Mass,Income,CAP_80K_300K,2021-03-19,2021-03-19
FB4302EF8957AA7E66D8,Premium,Balanced,CAP_80K_300K,2022-01-17,2022-01-17
E967002540E4353A8945,Professional,Income,CAP_30K_80K,2019-02-12,2020-02-19
D88D2876AAE86EEF5E43,Premium,Income,CAP_30K_80K,2022-07-11,2019-10-18
D88D2876AAE86EEF5E43,Premium,Income,CAP_30K_80K,2022-07-11,2021-03-19
4E16066BAE82FEF6AA69,Mass,Income,CAP_LT30K,2021-05-18,2018-01-02
9A0FE85182D75125456B,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
A3B6A5C7BFD5B1C87C71,Mass,Income,CAP_LT30K,2020-06-29,2021-03-19
FB51043A8F4DCFBF6786,Mass,Conservative,CAP_LT30K,2020-10-15,2018-01-02
9114DAECC6BDAC62A1E3,Mass,Balanced,CAP_LT30K,2022-08-05,2018-01-02
F36846F45CFAB724156F,Premium,Balanced,CAP_30K_80K,2022-05-06,2021-03-19
F36846F45CFAB724156F,Premium,Balanced,CAP_30K_80K,2022-05-06,2022-07-08
17C5203F8801AEAAC7A2,Mass,Income,CAP_LT30K,2019-05-07,2020-04-01
DEE685C08495625E2CB3,Premium,Aggressive,CAP_LT30K,2021-02-05,2018-01-02
CDA67E17322A8BBBDA9C,Mass,Balanced,CAP_LT30K,2021-03-17,2021-03-19
638351758751EF63A084,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
CC85BD864A262C66A8A9,Mass,Conservative,CAP_LT30K,2018-04-25,2019-02-07
48D1724EDF5210BA6407,Premium,Balanced,CAP_80K_300K,2019-11-15,2018-01-02
FC244D287C6C9802A219,Mass,Balanced,CAP_30K_80K,2018-12-11,2020-02-27
93706D98E6AA09B5281C,Mass,Conservative,CAP_LT30K,2018-03-20,2018-01-02
