ISIN,minDate,maxDate,priceMinDate,priceMaxDate,profitability
LU1775951525,2018-09-10,2022-11-29,7.257098300000001,9.85932,0.3585760578715048
US62914V1061,2018-09-14,2022-11-29,8.46747,10.1493,0.1986224929052006
US97717W8516,2018-09-27,2020-11-04,49.3508366,42.0669064,-0.1475948677230732
US5007674055,2018-09-28,2018-10-24,24.859549,22.600588,-0.0908689453698457
US0032601066,2018-10-02,2021-03-15,68.0281624,95.0711202,0.3975259193536587
XS1717575259,2018-10-11,2021-01-15,83.48217515,85.48052272416001,0.0239374162277084
LU1681040900,2018-11-02,2020-07-22,93.120680108,96.0755646,0.0317317752466259
US03512TAC53,2018-11-16,2019-07-10,88.952043273,93.5587686,0.0517888646229478
US037833CM07,2018-11-16,2019-07-10,86.23510980399999,90.0836496,0.0446284559125301
US136069TY74,2018-11-16,2020-07-08,85.263887105,92.3985315526,0.083677213059896
US172967GL98,2018-11-16,2020-02-06,86.80438635099999,94.6353424038,0.0902138288396504
US25243YAU38,2018-11-16,2021-08-11,84.924016556,88.221559973,0.0388293388693592
US25271CAP77,2018-11-16,2019-07-10,82.193573034,85.887633,0.0449434162507076
US294829AA48,2018-11-16,2019-07-10,86.969509221,92.3498376,0.0618645365162167
US30231GAC69,2018-11-16,2021-11-03,87.05683891,90.7676572248,0.0426252361245999
US38141GWC40,2018-11-16,2020-05-12,85.63828334499999,93.71958596448,0.0943655372787413
US40428HPR74,2018-11-16,2020-03-04,87.24315402,89.44,0.0251807262664572
US42824CAG42,2018-11-16,2019-07-10,88.508860554,90.3227592,0.0204939780565056
US478160BS27,2018-11-16,2020-12-15,85.66539175199999,82.45782229296,-0.0374430022841178
US500769GK42,2018-11-16,2019-10-09,85.34300480099999,95.95044748,0.1242918819619028
US61166WAW10,2018-11-16,2019-07-10,80.949588546,82.537422,0.0196150898666731
US65504LAP22,2018-11-16,2019-07-10,78.582327037,69.729891,-0.1126517420746765
US71647NAA72,2018-11-16,2019-08-08,74.219816132,91.173288038,0.2284224455076556
US71647NAV10,2018-11-16,2022-05-04,84.144230425,98.1761634318,0.1667604889358045
US71647NAY58,2018-11-16,2019-11-01,83.646565989,101.028733252,0.2078049117436076
US822582BX94,2018-11-16,2022-06-17,80.064371021,89.4264947793,0.1169324587068125
US86562MAM29,2018-11-16,2020-05-12,86.28623608299999,94.56474506752,0.0959424047255553
US89114QBL14,2018-11-16,2020-01-15,84.875539307,89.8936174104,0.0591227831289449
US89236TDP75,2018-11-16,2019-07-10,86.38292567799999,90.0113814,0.0420043161715244
US89236TDR32,2018-11-16,2019-07-10,84.24498186599999,92.9931138,0.1038415789312506
US931422AH23,2018-11-16,2021-08-11,85.932060772,87.76922345599999,0.0213792462032821
US949746SH57,2018-11-16,2020-06-18,81.11418161,96.81137140325,0.1935196716737237
US94974BGH78,2018-11-16,2019-09-03,82.82280596,94.87496646,0.1455174134745047
USC10602AR84,2018-11-16,2020-01-21,80.886629933,88.64397445495001,0.0959039154972284
USF12033AZ33,2018-11-16,2021-08-11,86.27449204999999,87.236888334,0.0111550501328046
USL34664AA71,2018-11-16,2022-11-29,78.46674102799999,88.6663542906,0.1299864519537059
XS0830192711,2018-11-16,2022-05-12,86.301777059,76.274660915,-0.1161866706075471
XS0858461758,2018-11-16,2019-07-10,87.862585535,92.0866386,0.0480756745237978
XS1085735899,2018-11-16,2022-11-29,91.871186032,96.8147342946,0.05380956180187
XS1405888576,2018-11-16,2021-05-05,89.77297767,83.229,-0.0728947378135909
XS1551001768,2018-11-16,2020-07-10,86.949641496,91.0865069514,0.0475777172191136
US002824BA72,2018-11-19,2020-03-10,85.01395375199999,90.1692637254,0.060640750675341
US191216CE82,2018-11-19,2020-03-04,82.394880624,98.4236827392,0.1945363837390054
US912810RK60,2018-11-19,2019-07-10,74.95123105764,88.55085,0.1814462384467232
US912828G385,2018-11-19,2022-11-29,84.32978638728,92.6369054406,0.0985075310776907
US912828U733,2018-12-31,2019-12-13,86.39887283572,89.397,0.0347009985880335
USC96729AC96,2019-02-01,2019-12-20,82.65010402,93.3121208292,0.1290018559035323
LU1737068558,2019-02-20,2022-11-29,98.5068984,109.58692176,0.1124796693426295
IE00BP46NG52,2019-02-25,2022-11-29,26.2205684,25.431246,-0.0301031765581405
US9128286C90,2019-02-26,2022-02-14,88.1211984375,87.98899999999999,-0.0015001888290678
US219868BZ88,2019-03-18,2020-06-29,86.61128322,93.320270356,0.0774608906204356
US71647NAZ24,2019-03-20,2019-12-20,87.92532984,101.2120704,0.1511139120453483
US298785GQ39,2019-03-21,2022-11-29,87.61438125,93.1849405758,0.0635804219161794
US298785HV15,2019-03-21,2019-10-09,88.1805386,95.8280034,0.0867250860724499
IE00BP3QZ601,2019-04-08,2022-11-29,32.782014000000004,50.32248479999999,0.5350638554421941
IE00B4L5Y983,2018-01-02,2022-11-29,45.04142325,72.482685516,0.6092450079494325
US298785HM16,2019-05-17,2022-11-29,89.48089054,106.62058591344,0.1915458738732395
US298785HA77,2019-05-20,2021-03-15,89.11608063000001,83.682,-0.0609775541247342
US459058FT50,2019-05-20,2021-01-27,86.38888728,88.07688743342399,0.0195395519790978
US88166JAA16,2019-06-10,2020-10-01,85.30712322000001,85.35523486880001,0.0005639816111947
IE00B53SZB19,2019-07-25,2022-11-29,399.599684211,632.31965874,0.582382778876565
IE00B1XNHC34,2019-10-29,2022-11-29,5.668092367000001,11.38229496,1.00813505197418
US92766K1060,2019-10-30,2022-11-29,9.545817,4.746006,-0.5028182501298736
IE00BYPC1H27,2019-12-09,2022-05-25,4.4894204,5.03878086,0.1223677916196041
US22539T1833,2019-12-24,2022-11-29,68.32611999999999,5.3163,-0.922192274345448
US912828P873,2019-12-27,2021-02-26,89.58836953125,82.234,-0.0820906728153442
LU0006061385,2020-02-03,2022-11-29,28.3774431,27.045468,-0.0469378123781702
LU0083284397,2020-02-11,2022-11-29,10.87703078,9.42212682,-0.133759294188556
US60770K1079,2020-03-04,2022-11-29,24.587056,167.36679,5.807109806070317
US26924G7714,2020-09-24,2020-11-10,15.6366002,18.981475,0.2139131753205533
US74347X8496,2020-11-05,2020-12-17,13.189652,13.000442,-0.014345336783715
IE00BP3QZB59,2020-11-17,2022-11-29,25.2372753,33.101217,0.3116002661349102
US92556V1061,2020-11-18,2022-11-29,13.646712900000002,10.806588,-0.2081178757706555
LU0820561818,2020-12-03,2022-11-29,8.0151195,7.549145999999999,-0.0581368125578167
US00214Q1040,2021-01-27,2022-11-29,113.74666609999998,33.63768,-0.7042754644744703
US298785JH03,2021-01-29,2022-11-29,79.44530304,76.4479367982,-0.0377286778085653
US459058JG93,2021-01-29,2022-11-29,79.2613102,76.1123777418,-0.0397284936402678
LU0172417379,2021-02-04,2022-11-29,15.129888,14.479668,-0.0429758634036153
IE00BFNM3J75,2021-03-23,2022-06-14,5.9649551800000005,6.21498622,0.0419166670083847
LU0012182399,2021-06-09,2022-11-29,404.12871,447.168492,0.1065001840626467
LU0039703375,2021-06-09,2022-11-29,887.0721299999999,923.576634,0.0411516750052784
LU0172069584,2021-06-09,2022-11-29,17.64582,17.427798000000003,-0.012355447352404
LU0175074516,2021-06-09,2022-11-29,112.701585,126.547272,0.1228526377867712
US4642863504,2021-06-24,2022-08-01,33.33564,41.015852,0.2303904169831449
IE00BKPSFD61,2021-06-25,2022-05-16,4.63977228,5.285832448,0.1392439389288303
US3696043013,2021-08-05,2022-11-29,87.02923559999999,82.798956,-0.0486075692936453
XS2373771174,2021-08-12,2022-08-08,87.298012237044,98.32,0.1262570301489513
US91282CDR97,2022-01-04,2022-11-29,88.45726341114,92.5897082958,0.0467168520175988
US91282CFE66,2022-09-30,2022-11-29,98.75726316,93.865921875,-0.0495289270731952
CA037833CY47,2018-11-16,2021-01-19,64.454926375,69.1476785595,0.0728067263190632
CA580135CD12,2018-03-06,2021-06-11,62.4456075,72.51691358416001,0.1612812571990753
LU1467572357,2018-01-02,2018-03-05,67.064473,63.689967,-0.0503173416422731
GB00BH4HKS39,2018-01-02,2022-11-29,2.6295486,1.06180816,-0.5962013556243075
LU0167236651,2018-01-02,2020-08-07,146.00742929999998,145.1349606,-0.0059755089462422
XS1683407453,2019-02-08,2021-07-06,112.3182676,117.33060455184,0.0446261953548863
IE00B4K48X80,2019-04-25,2022-04-11,51.86647305,65.0885018,0.254924385108156
GB00BN7CG237,2020-12-17,2022-11-29,18.660963100000004,1.444609425,-0.922586555835374
LU0106244287,2018-01-03,2018-08-30,40.73635887,41.489330166,0.0184840107679463
LU0546265769,2018-01-03,2018-03-05,151.49064080000002,144.611459,-0.0454099458796402
LU0309035870,2022-04-20,2022-11-29,71.05251615,69.02978598,-0.0284681004924552
NO0010757925,2018-01-01,2022-11-29,10.15260912,9.113326893228,-0.1023660237962553
NO0010844079,2019-11-04,2020-05-11,10.146882244,10.176509873161,0.0029198751348986
